CLUESmallArea,BlockId,Usage,SumFloors2002,BuildingCount2002,SumFloors2021,BuildingCount2021,MostFloors2002,MostFloors2021
Docklands,1108,Residential Apartment,0.0,0,343.0,15,0,41
Docklands,1108,Office,0.0,0,77.0,7,0,20
Docklands,1108,"Performances, Conferences, Ceremonies",0.0,0,0.0,0,0,0
Docklands,1108,Unoccupied - Under Construction,1.0,1,0.0,0,1,0
Docklands,1108,Unoccupied - Unused,0.0,0,11.0,5,0,7
Docklands,1108,House/Townhouse,0.0,0,24.0,6,0,4
Docklands,1108,Parking - Commercial Covered,2.0,1,13.0,1,2,13
Docklands,1108,Community Use,0.0,0,5.0,2,0,3
Docklands,1108,Retail - Shop,0.0,0,4.0,1,0,4
Docklands,1108,Entertainment/Recreation - Indoor,0.0,0,1.0,1,0,1
Docklands,1108,Storage,0.0,0,2.0,1,0,2
Docklands,1108,Unoccupied - Under Renovation,0.0,0,0.0,0,0,0
Docklands,1108,Educational/Research,0.0,0,0.0,0,0,0
Docklands,1108,Transport,0.0,0,0.0,0,0,0
Docklands,1108,Parking - Private Covered,0.0,0,0.0,0,0,0
Docklands,131,Office,28.0,2,0.0,0,14,0
Docklands,131,Unoccupied - Unused,0.0,0,29.0,2,0,15
Docklands,131,Parking - Commercial Covered,10.0,1,10.0,1,10,10
Docklands,131,Commercial Accommodation,12.0,1,12.0,1,12,12
Docklands,131,Unoccupied - Under Demolition/Condemned,0.0,0,0.0,0,0,0
Docklands,131,"Performances, Conferences, Ceremonies",4.0,1,0.0,0,4,0
Docklands,131,House/Townhouse,0,0,0,0
Docklands,131,Entertainment/Recreation - Indoor,0,0,0,0
Docklands,1110,Unoccupied - Unused,0.0,0,13.0,6,0,3
Docklands,1110,Residential Apartment,0.0,0,32.0,3,0,20
Docklands,1110,Parking - Commercial Covered,0.0,0,17.0,3,0,8
Docklands,1110,Workshop/Studio,0.0,0,2.0,1,0,2
Docklands,1110,Educational/Research,0.0,0,3.0,1,0,3
Docklands,1110,Entertainment/Recreation - Indoor,0.0,0,1.0,1,0,1
Docklands,1110,Parking - Private Covered,0.0,0,2.0,1,0,2
Docklands,1110,Office,0.0,0,10.0,1,0,10
Docklands,1110,Equipment Installation,0.0,0,1.0,1,0,1
Docklands,1110,Unoccupied - Under Construction,3.0,3,2.0,1,1,2
Docklands,1110,Retail - Shop,0.0,0,0.0,0,0,0
Docklands,1110,Unoccupied - Under Renovation,0.0,0,0.0,0,0,0
Docklands,1110,Storage,1.0,1,0.0,0,1,0
Docklands,1110,"Performances, Conferences, Ceremonies",0.0,0,2.0,1,0,2
Docklands,1110,House/Townhouse,0,0,0,0
Docklands,1102,Parking - Private Covered,0.0,0,8.0,1,0,8
Docklands,1102,Unoccupied - Unused,0.0,0,0.0,0,0,0
Docklands,1102,Office,0.0,0,25.0,3,0,10
Docklands,1102,Unoccupied - Under Construction,0.0,0,1.0,1,0,1
Docklands,1102,House/Townhouse,0,0,0,0
Docklands,1102,Entertainment/Recreation - Indoor,0,0,0,0
Docklands,1102,Parking - Commercial Covered,0,0,0,0
Docklands,1104,Residential Apartment,0.0,0,34.0,3,0,14
Docklands,1104,Parking - Private Covered,0.0,0,5.0,1,0,5
Docklands,1104,Unoccupied - Under Construction,2.0,2,0.0,0,1,0
Docklands,1104,House/Townhouse,0,0,0,0
Docklands,1104,Office,0,0,0,0
Docklands,1104,Entertainment/Recreation - Indoor,0,0,0,0
Docklands,1104,Unoccupied - Unused,0,0,0,0
Docklands,1104,Parking - Commercial Covered,0,0,0,0
Docklands,1101,Office,0.0,0,78.0,4,0,40
Docklands,1101,Retail - Shop,1.0,1,2.0,1,1,2
Docklands,1101,Residential Apartment,0.0,0,7.0,1,0,7
Docklands,1101,Equipment Installation,0.0,0,4.0,2,0,3
Docklands,1101,Unoccupied - Under Construction,1.0,1,0.0,0,1,0
Docklands,1101,Commercial Accommodation,7.0,1,0.0,0,7,0
Docklands,1101,Transport,3.0,2,0.0,0,2,0
Docklands,1101,Unoccupied - Under Renovation,0.0,0,0.0,0,0,0
Docklands,1101,Unoccupied - Unused,1.0,1,0.0,0,1,0
Docklands,1101,Storage,0.0,0,0.0,0,0,0
Docklands,1101,Workshop/Studio,2.0,1,3.0,1,2,3
Docklands,1101,Parking - Commercial Covered,1.0,1,0.0,0,1,0
Docklands,1101,House/Townhouse,0,0,0,0
Docklands,1101,Entertainment/Recreation - Indoor,0,0,0,0
Docklands,776,Retail - Showroom,2.0,1,2.0,1,2,2
Docklands,776,House/Townhouse,0,0,0,0
Docklands,776,Office,0,0,0,0
Docklands,776,Entertainment/Recreation - Indoor,0,0,0,0
Docklands,776,Unoccupied - Unused,0,0,0,0
Docklands,776,Parking - Commercial Covered,0,0,0,0
Docklands,1112,Parking - Commercial Covered,0.0,0,0.0,0,0,0
Docklands,1112,"Performances, Conferences, Ceremonies",3.0,1,3.0,1,3,3
Docklands,1112,Unoccupied - Under Demolition/Condemned,0.0,0,0.0,0,0,0
Docklands,1112,Residential Apartment,0.0,0,19.0,1,0,19
Docklands,1112,Unoccupied - Under Construction,1.0,1,0.0,0,1,0
Docklands,1112,Transport,0.0,0,0.0,0,0,0
Docklands,1112,House/Townhouse,0,0,0,0
Docklands,1112,Office,0,0,0,0
Docklands,1112,Entertainment/Recreation - Indoor,0,0,0,0
Docklands,1112,Unoccupied - Unused,0,0,0,0
Docklands,783,Equipment Installation,0.0,0,1.0,1,0,1
Docklands,783,Storage,2.0,2,2.0,2,1,1
Docklands,783,Unoccupied - Unused,0.0,0,1.0,1,0,1
Docklands,783,Office,3.0,2,0.0,0,2,0
Docklands,783,Manufacturing,2.0,2,0.0,0,1,0
Docklands,783,House/Townhouse,0,0,0,0
Docklands,783,Entertainment/Recreation - Indoor,0,0,0,0
Docklands,783,Parking - Commercial Covered,0,0,0,0
Docklands,772,Storage,2.0,2,1.0,1,1,1
Docklands,772,Office,2.0,1,5.0,1,2,5
Docklands,772,Wholesale,0.0,0,0.0,0,0,0
Docklands,772,Unoccupied - Unused,1.0,1,6.0,3,1,2
Docklands,772,Workshop/Studio,0.0,0,1.0,1,0,1
Docklands,772,House/Townhouse,0,0,0,0
Docklands,772,Entertainment/Recreation - Indoor,0,0,0,0
Docklands,772,Parking - Commercial Covered,0,0,0,0
Docklands,1106,Unoccupied - Unused,0.0,0,0.0,0,0,0
Docklands,1106,Unoccupied - Under Construction,0.0,0,1.0,1,0,1
Docklands,1106,Storage,0.0,0,0.0,0,0,0
Docklands,1106,Office,0.0,0,0.0,0,0,0
Docklands,1106,Residential Apartment,0.0,0,45.0,1,0,45
Docklands,1106,House/Townhouse,0,0,0,0
Docklands,1106,Entertainment/Recreation - Indoor,0,0,0,0
Docklands,1106,Parking - Commercial Covered,0,0,0,0
Docklands,771,Unoccupied - Under Construction,1.0,1,0.0,0,1,0
Docklands,771,House/Townhouse,0,0,0,0
Docklands,771,Office,0,0,0,0
Docklands,771,Entertainment/Recreation - Indoor,0,0,0,0
Docklands,771,Unoccupied - Unused,0,0,0,0
Docklands,771,Parking - Commercial Covered,0,0,0,0
Port Melbourne,785,Manufacturing,3.0,2,3.0,2,2,2
Port Melbourne,785,Educational/Research,0.0,0,2.0,1,0,2
Port Melbourne,785,Office,5.0,2,5.0,2,3,3
Port Melbourne,785,Storage,2.0,1,2.0,1,2,2
Port Melbourne,785,Unoccupied - Unused,0.0,0,1.0,1,0,1
Port Melbourne,785,House/Townhouse,0,0,0,0
Port Melbourne,785,Entertainment/Recreation - Indoor,0,0,0,0
Port Melbourne,785,Parking - Commercial Covered,0,0,0,0
Port Melbourne,784,Storage,20.0,11,38.0,20,2,2
Port Melbourne,784,Office,6.0,3,11.0,5,2,3
Port Melbourne,784,Unoccupied - Unused,8.0,4,6.0,3,2,2
Port Melbourne,784,Wholesale,2.0,1,0.0,0,2,0
Port Melbourne,784,Retail - Showroom,0.0,0,2.0,1,0,2
Port Melbourne,784,Manufacturing,2.0,1,0.0,0,2,0
Port Melbourne,784,Educational/Research,2.0,1,0.0,0,2,0
Port Melbourne,784,Unoccupied - Under Renovation,0.0,0,0.0,0,0,0
Port Melbourne,784,Entertainment/Recreation - Indoor,1.0,1,1.0,1,1,1
Port Melbourne,784,Equipment Installation,2.0,1,0.0,0,2,0
Port Melbourne,784,Workshop/Studio,2.0,1,2.0,1,2,2
Port Melbourne,784,Unoccupied - Under Construction,3.0,3,0.0,0,1,0
Port Melbourne,784,House/Townhouse,0,0,0,0
Port Melbourne,784,Parking - Commercial Covered,0,0,0,0
Port Melbourne,791,Office,11.0,6,6.0,4,2,2
Port Melbourne,791,Manufacturing,6.0,5,4.0,4,2,1
Port Melbourne,791,Educational/Research,2.0,1,4.0,2,2,2
Port Melbourne,791,Storage,9.0,5,12.0,6,2,3
Port Melbourne,791,Unoccupied - Unused,2.0,1,7.0,4,2,2
Port Melbourne,791,Workshop/Studio,2.0,2,4.0,3,1,2
Port Melbourne,791,Unoccupied - Under Renovation,0.0,0,0.0,0,0,0
Port Melbourne,791,House/Townhouse,0,0,0,0
Port Melbourne,791,Entertainment/Recreation - Indoor,0,0,0,0
Port Melbourne,791,Parking - Commercial Covered,0,0,0,0
Port Melbourne,775,Office,2.0,1,7.0,3,2,3
Port Melbourne,775,Unoccupied - Under Construction,0.0,0,0.0,0,0,0
Port Melbourne,775,Unoccupied - Unused,0.0,0,0.0,0,0,0
Port Melbourne,775,House/Townhouse,0,0,0,0
Port Melbourne,775,Entertainment/Recreation - Indoor,0,0,0,0
Port Melbourne,775,Parking - Commercial Covered,0,0,0,0
Port Melbourne,779,Storage,2.0,2,5.0,4,1,2
Port Melbourne,779,Workshop/Studio,1.0,1,1.0,1,1,1
Port Melbourne,779,Equipment Installation,1.0,1,1.0,1,1,1
Port Melbourne,779,Office,1.0,1,0.0,0,1,0
Port Melbourne,779,Unoccupied - Unused,0.0,0,0.0,0,0,0
Port Melbourne,779,Manufacturing,2.0,2,0.0,0,1,0
Port Melbourne,779,Retail - Shop,0.0,0,2.0,1,0,2
Port Melbourne,779,House/Townhouse,0,0,0,0
Port Melbourne,779,Entertainment/Recreation - Indoor,0,0,0,0
Port Melbourne,779,Parking - Commercial Covered,0,0,0,0
Port Melbourne,782,Equipment Installation,1.0,1,1.0,1,1,1
Port Melbourne,782,Manufacturing,1.0,1,1.0,1,1,1
Port Melbourne,782,Storage,1.0,1,0.0,0,1,0
Port Melbourne,782,Wholesale,1.0,1,3.0,1,1,3
Port Melbourne,782,Unoccupied - Unused,0.0,0,1.0,1,0,1
Port Melbourne,782,House/Townhouse,0,0,0,0
Port Melbourne,782,Office,0,0,0,0
Port Melbourne,782,Entertainment/Recreation - Indoor,0,0,0,0
Port Melbourne,782,Parking - Commercial Covered,0,0,0,0
Port Melbourne,790,Storage,0.0,0,40.0,15,0,4
Port Melbourne,790,Office,6.0,2,4.0,2,4,2
Port Melbourne,790,Educational/Research,0.0,0,5.0,3,0,2
Port Melbourne,790,Workshop/Studio,0.0,0,11.0,5,0,3
Port Melbourne,790,Unoccupied - Unused,1.0,1,9.0,5,1,2
Port Melbourne,790,Manufacturing,7.0,3,0.0,0,4,0
Port Melbourne,790,Unoccupied - Under Construction,0.0,0,0.0,0,0,0
Port Melbourne,790,Equipment Installation,1.0,1,1.0,1,1,1
Port Melbourne,790,Parking - Private Covered,0.0,0,4.0,1,0,4
Port Melbourne,790,Unoccupied - Under Demolition/Condemned,1.0,1,0.0,0,1,0
Port Melbourne,790,Wholesale,2.0,1,2.0,1,2,2
Port Melbourne,790,House/Townhouse,0,0,0,0
Port Melbourne,790,Entertainment/Recreation - Indoor,0,0,0,0
Port Melbourne,790,Parking - Commercial Covered,0,0,0,0
Port Melbourne,781,Manufacturing,3.0,3,2.0,2,1,1
Port Melbourne,781,Unoccupied - Unused,4.0,2,5.0,1,3,5
Port Melbourne,781,Office,5.0,1,3.0,1,5,3
Port Melbourne,781,Storage,0.0,0,1.0,1,0,1
Port Melbourne,781,Unoccupied - Under Construction,2.0,2,0.0,0,1,0
Port Melbourne,781,Unoccupied - Under Demolition/Condemned,0.0,0,0.0,0,0,0
Port Melbourne,781,House/Townhouse,0,0,0,0
Port Melbourne,781,Entertainment/Recreation - Indoor,0,0,0,0
Port Melbourne,781,Parking - Commercial Covered,0,0,0,0
Port Melbourne,780,Manufacturing,2.0,1,2.0,1,2,2
Port Melbourne,780,Equipment Installation,1.0,1,1.0,1,1,1
Port Melbourne,780,House/Townhouse,0,0,0,0
Port Melbourne,780,Office,0,0,0,0
Port Melbourne,780,Entertainment/Recreation - Indoor,0,0,0,0
Port Melbourne,780,Unoccupied - Unused,0,0,0,0
Port Melbourne,780,Parking - Commercial Covered,0,0,0,0
Port Melbourne,777,Manufacturing,2.0,2,2.0,1,1,2
Port Melbourne,777,Unoccupied - Unused,0.0,0,2.0,2,0,1
Port Melbourne,777,Storage,2.0,2,2.0,1,1,2
Port Melbourne,777,House/Townhouse,0,0,0,0
Port Melbourne,777,Office,0,0,0,0
Port Melbourne,777,Entertainment/Recreation - Indoor,0,0,0,0
Port Melbourne,777,Parking - Commercial Covered,0,0,0,0
Port Melbourne,787,Storage,0.0,0,10.0,5,0,3
Port Melbourne,787,Retail - Shop,1.0,1,1.0,1,1,1
Port Melbourne,787,Unoccupied - Unused,0.0,0,3.0,1,0,3
Port Melbourne,787,Entertainment/Recreation - Indoor,0.0,0,1.0,1,0,1
Port Melbourne,787,Unoccupied - Under Construction,0.0,0,0.0,0,0,0
Port Melbourne,787,Office,0.0,0,4.0,1,0,4
Port Melbourne,787,House/Townhouse,0,0,0,0
Port Melbourne,787,Parking - Commercial Covered,0,0,0,0
Port Melbourne,778,Office,0.0,0,3.0,1,0,3
Port Melbourne,778,Storage,9.0,4,5.0,2,3,3
Port Melbourne,778,Unoccupied - Unused,0.0,0,2.0,1,0,2
Port Melbourne,778,House/Townhouse,0,0,0,0
Port Melbourne,778,Entertainment/Recreation - Indoor,0,0,0,0
Port Melbourne,778,Parking - Commercial Covered,0,0,0,0
Port Melbourne,795,Transport,0.0,0,1.0,1,0,1
Port Melbourne,795,Unoccupied - Unused,0.0,0,1.0,1,0,1
Port Melbourne,795,Office,0.0,0,6.0,2,0,3
Port Melbourne,795,Unoccupied - Under Construction,0.0,0,0.0,0,0,0
Port Melbourne,795,House/Townhouse,0,0,0,0
Port Melbourne,795,Entertainment/Recreation - Indoor,0,0,0,0
Port Melbourne,795,Parking - Commercial Covered,0,0,0,0
Port Melbourne,794,Office,0.0,0,2.0,1,0,2
Port Melbourne,794,Unoccupied - Under Construction,0.0,0,0.0,0,0,0
Port Melbourne,794,Storage,1.0,1,0.0,0,1,0
Port Melbourne,794,Unoccupied - Unused,0.0,0,2.0,1,0,2
Port Melbourne,794,House/Townhouse,0,0,0,0
Port Melbourne,794,Entertainment/Recreation - Indoor,0,0,0,0
Port Melbourne,794,Parking - Commercial Covered,0,0,0,0
Port Melbourne,786,Educational/Research,5.0,2,3.0,1,3,3
Port Melbourne,786,Entertainment/Recreation - Indoor,0.0,0,3.0,2,0,2
Port Melbourne,786,Equipment Installation,0.0,0,6.0,2,0,5
Port Melbourne,786,Storage,1.0,1,12.0,6,1,2
Port Melbourne,786,Office,0.0,0,0.0,0,0,0
Port Melbourne,786,Unoccupied - Unused,0.0,0,8.0,4,0,3
Port Melbourne,786,Manufacturing,3.0,1,0.0,0,3,0
Port Melbourne,786,Parking - Private Covered,0.0,0,11.0,2,0,7
Port Melbourne,786,Unoccupied - Under Construction,1.0,1,0.0,0,1,0
Port Melbourne,786,Wholesale,0.0,0,2.0,1,0,2
Port Melbourne,786,House/Townhouse,0,0,0,0
Port Melbourne,786,Parking - Commercial Covered,0,0,0,0
Port Melbourne,793,Equipment Installation,1.0,1,1.0,1,1,1
Port Melbourne,793,House/Townhouse,0,0,0,0
Port Melbourne,793,Office,0,0,0,0
Port Melbourne,793,Entertainment/Recreation - Indoor,0,0,0,0
Port Melbourne,793,Unoccupied - Unused,0,0,0,0
Port Melbourne,793,Parking - Commercial Covered,0,0,0,0
Port Melbourne,774,Workshop/Studio,2.0,1,2.0,1,2,2
Port Melbourne,774,Retail - Cars,1.0,1,1.0,1,1,1
Port Melbourne,774,Storage,0.0,0,2.0,1,0,2
Port Melbourne,774,Unoccupied - Under Construction,1.0,1,0.0,0,1,0
Port Melbourne,774,Office,0.0,0,0.0,0,0,0
Port Melbourne,774,Equipment Installation,0.0,0,2.0,1,0,2
Port Melbourne,774,Unoccupied - Unused,0.0,0,2.0,1,0,2
Port Melbourne,774,Manufacturing,0.0,0,1.0,1,0,1
Port Melbourne,774,Retail - Shop,0.0,0,0.0,0,0,0
Port Melbourne,774,House/Townhouse,0,0,0,0
Port Melbourne,774,Entertainment/Recreation - Indoor,0,0,0,0
Port Melbourne,774,Parking - Commercial Covered,0,0,0,0
Port Melbourne,789,Manufacturing,4.0,1,4.0,1,4,4
Port Melbourne,789,House/Townhouse,0,0,0,0
Port Melbourne,789,Office,0,0,0,0
Port Melbourne,789,Entertainment/Recreation - Indoor,0,0,0,0
Port Melbourne,789,Unoccupied - Unused,0,0,0,0
Port Melbourne,789,Parking - Commercial Covered,0,0,0,0
Port Melbourne,788,Retail - Shop,1.0,1,1.0,1,1,1
Port Melbourne,788,House/Townhouse,0,0,0,0
Port Melbourne,788,Office,0,0,0,0
Port Melbourne,788,Entertainment/Recreation - Indoor,0,0,0,0
Port Melbourne,788,Unoccupied - Unused,0,0,0,0
Port Melbourne,788,Parking - Commercial Covered,0,0,0,0
West Melbourne (Residential),415,House/Townhouse,37.0,24,54.0,29,3,4
West Melbourne (Residential),415,Entertainment/Recreation - Indoor,0.0,0,1.0,1,0,1
West Melbourne (Residential),415,Wholesale,1.0,1,0.0,0,1,0
West Melbourne (Residential),415,Residential Apartment,0.0,0,6.0,2,0,3
West Melbourne (Residential),415,Retail - Shop,1.0,1,0.0,0,1,0
West Melbourne (Residential),415,Workshop/Studio,1.0,1,1.0,1,1,1
West Melbourne (Residential),415,Unoccupied - Under Construction,2.0,1,0.0,0,2,0
West Melbourne (Residential),415,Unoccupied - Unused,2.0,1,1.0,1,2,1
West Melbourne (Residential),415,Office,0,0,0,0
West Melbourne (Residential),415,Parking - Commercial Covered,0,0,0,0
West Melbourne (Residential),428,Unoccupied - Unused,2.0,1,4.0,3,2,2
West Melbourne (Residential),428,House/Townhouse,12.0,9,13.0,9,2,2
West Melbourne (Residential),428,Residential Apartment,0.0,0,3.0,1,0,3
West Melbourne (Residential),428,Storage,3.0,3,2.0,2,1,1
West Melbourne (Residential),428,Retail - Showroom,0.0,0,1.0,1,0,1
West Melbourne (Residential),428,Wholesale,1.0,1,1.0,1,1,1
West Melbourne (Residential),428,Office,3.0,2,0.0,0,2,0
West Melbourne (Residential),428,Workshop/Studio,2.0,2,1.0,1,1,1
West Melbourne (Residential),428,Entertainment/Recreation - Indoor,0.0,0,0.0,0,0,0
West Melbourne (Residential),428,Parking - Commercial Covered,0,0,0,0
West Melbourne (Residential),416,House/Townhouse,36.0,34,41.0,34,2,2
West Melbourne (Residential),416,Residential Apartment,8.0,3,12.0,4,3,4
West Melbourne (Residential),416,Workshop/Studio,1.0,1,0.0,0,1,0
West Melbourne (Residential),416,Unoccupied - Unused,0.0,0,0.0,0,0,0
West Melbourne (Residential),416,Unoccupied - Under Construction,0.0,0,0.0,0,0,0
West Melbourne (Residential),416,Wholesale,1.0,1,0.0,0,1,0
West Melbourne (Residential),416,Office,0,0,0,0
West Melbourne (Residential),416,Entertainment/Recreation - Indoor,0,0,0,0
West Melbourne (Residential),416,Parking - Commercial Covered,0,0,0,0
West Melbourne (Residential),404,House/Townhouse,15.0,11,33.0,17,2,4
West Melbourne (Residential),404,Wholesale,2.0,2,1.0,1,1,1
West Melbourne (Residential),404,Office,2.0,1,3.0,2,2,2
West Melbourne (Residential),404,Residential Apartment,3.0,1,0.0,0,3,0
West Melbourne (Residential),404,Unoccupied - Unused,0.0,0,0.0,0,0,0
West Melbourne (Residential),404,Unoccupied - Under Construction,0.0,0,0.0,0,0,0
West Melbourne (Residential),404,Entertainment/Recreation - Indoor,0,0,0,0
West Melbourne (Residential),404,Parking - Commercial Covered,0,0,0,0
West Melbourne (Residential),432,Entertainment/Recreation - Indoor,3.0,2,1.0,1,2,1
West Melbourne (Residential),432,House/Townhouse,13.0,12,21.0,16,2,4
West Melbourne (Residential),432,Educational/Research,1.0,1,4.0,2,1,2
West Melbourne (Residential),432,Office,16.0,5,11.0,3,4,4
West Melbourne (Residential),432,Unoccupied - Unused,7.0,3,2.0,2,5,1
West Melbourne (Residential),432,Residential Apartment,0.0,0,10.0,2,0,5
West Melbourne (Residential),432,Storage,0.0,0,0.0,0,0,0
West Melbourne (Residential),432,Unoccupied - Under Renovation,0.0,0,0.0,0,0,0
West Melbourne (Residential),432,Parking - Commercial Covered,0,0,0,0
West Melbourne (Residential),434,Office,33.0,17,17.0,8,4,4
West Melbourne (Residential),434,House/Townhouse,16.0,13,31.0,18,2,3
West Melbourne (Residential),434,Entertainment/Recreation - Indoor,5.0,3,2.0,1,2,2
West Melbourne (Residential),434,Unoccupied - Unused,5.0,3,19.0,10,2,2
West Melbourne (Residential),434,Retail - Shop,6.0,3,8.0,4,2,2
West Melbourne (Residential),434,Storage,2.0,1,2.0,1,2,2
West Melbourne (Residential),434,"Performances, Conferences, Ceremonies",0.0,0,2.0,1,0,2
West Melbourne (Residential),434,Wholesale,0.0,0,2.0,1,0,2
West Melbourne (Residential),434,Residential Apartment,6.0,2,10.0,3,4,4
West Melbourne (Residential),434,Unoccupied - Under Renovation,6.0,3,0.0,0,2,0
West Melbourne (Residential),434,Retail - Showroom,0.0,0,0.0,0,0,0
West Melbourne (Residential),434,Unoccupied - Under Demolition/Condemned,1.0,1,0.0,0,1,0
West Melbourne (Residential),434,Parking - Private Covered,0.0,0,0.0,0,0,0
West Melbourne (Residential),434,Parking - Commercial Covered,0,0,0,0
West Melbourne (Residential),440,Office,14.0,6,9.0,4,4,3
West Melbourne (Residential),440,Retail - Shop,2.0,1,4.0,2,2,2
West Melbourne (Residential),440,Residential Apartment,2.0,1,45.0,6,2,10
West Melbourne (Residential),440,Unoccupied - Under Construction,0.0,0,1.0,1,0,1
West Melbourne (Residential),440,House/Townhouse,2.0,2,2.0,2,1,1
West Melbourne (Residential),440,Entertainment/Recreation - Indoor,2.0,2,2.0,2,1,1
West Melbourne (Residential),440,Unoccupied - Unused,5.0,3,6.0,3,2,2
West Melbourne (Residential),440,Wholesale,1.0,1,0.0,0,1,0
West Melbourne (Residential),440,Workshop/Studio,4.0,2,1.0,1,2,1
West Melbourne (Residential),440,Retail - Cars,2.0,1,0.0,0,2,0
West Melbourne (Residential),440,Storage,2.0,1,0.0,0,2,0
West Melbourne (Residential),440,Parking - Commercial Covered,0,0,0,0
West Melbourne (Residential),435,House/Townhouse,33.0,18,37.0,18,3,3
West Melbourne (Residential),435,Storage,2.0,1,2.0,1,2,2
West Melbourne (Residential),435,Retail - Shop,11.0,7,4.0,3,2,2
West Melbourne (Residential),435,Residential Apartment,3.0,1,20.0,7,3,4
West Melbourne (Residential),435,Entertainment/Recreation - Indoor,2.0,1,6.0,3,2,2
West Melbourne (Residential),435,Community Use,2.0,1,2.0,1,2,2
West Melbourne (Residential),435,Unoccupied - Unused,2.0,1,2.0,1,2,2
West Melbourne (Residential),435,Hospital/Clinic,2.0,1,0.0,0,2,0
West Melbourne (Residential),435,Office,6.0,2,5.0,2,3,3
West Melbourne (Residential),435,Unoccupied - Under Construction,0.0,0,0.0,0,0,0
West Melbourne (Residential),435,Unoccupied - Under Renovation,6.0,3,0.0,0,2,0
West Melbourne (Residential),435,Workshop/Studio,1.0,1,0.0,0,1,0
West Melbourne (Residential),435,Unoccupied - Under Demolition/Condemned,0.0,0,0.0,0,0,0
West Melbourne (Residential),435,Wholesale,1.0,1,0.0,0,1,0
West Melbourne (Residential),435,Institutional Accommodation,0.0,0,2.0,1,0,2
West Melbourne (Residential),435,Parking - Commercial Covered,0,0,0,0
West Melbourne (Residential),409,House/Townhouse,5.0,4,6.0,5,2,2
West Melbourne (Residential),409,Residential Apartment,0.0,0,26.0,4,0,8
West Melbourne (Residential),409,Educational/Research,0.0,0,2.0,1,0,2
West Melbourne (Residential),409,Unoccupied - Unused,0.0,0,0.0,0,0,0
West Melbourne (Residential),409,Office,5.0,3,0.0,0,2,0
West Melbourne (Residential),409,Entertainment/Recreation - Indoor,1.0,1,0.0,0,1,0
West Melbourne (Residential),409,Storage,2.0,1,2.0,1,2,2
West Melbourne (Residential),409,Equipment Installation,1.0,1,1.0,1,1,1
West Melbourne (Residential),409,Workshop/Studio,1.0,1,0.0,0,1,0
West Melbourne (Residential),409,Commercial Accommodation,3.0,1,0.0,0,3,0
West Melbourne (Residential),409,Parking - Private Covered,2.0,1,0.0,0,2,0
West Melbourne (Residential),409,Unoccupied - Under Construction,0.0,0,0.0,0,0,0
West Melbourne (Residential),409,Parking - Commercial Covered,0,0,0,0
West Melbourne (Residential),427,Entertainment/Recreation - Indoor,2.0,1,3.0,2,2,2
West Melbourne (Residential),427,Unoccupied - Unused,3.0,2,6.0,4,2,2
